Age,Income,Coapplicant_Income,Dependents,Employ_Status,Debt,PrevLDefault,CIBIL_Score,Loan_Approval
32,91487,87408,3,Unemployed,60459,0,610,1
67,119606,17423,0,Unemployed,35735,1,484,0
32,92898,74291,5,Employed,96854,1,452,1
47,64623,77194,3,Self-employed,41005,1,426,1
42,149034,53971,1,Unemployed,94894,1,482,0
24,143947,81789,4,Employed,37264,0,569,0
45,35927,89545,0,Unemployed,67231,0,570,1
36,52408,2894,4,Self-employed,69827,1,423,1
30,102823,3082,4,Employed,41973,0,557,0
50,71972,8114,5,Self-employed,9334,0,548,0
47,122539,13253,5,Employed,20526,0,536,1
44,136504,18985,4,Unemployed,56449,0,541,0
60,125741,76451,1,Unemployed,37829,0,626,1
67,73826,17902,1,Employed,17988,0,598,1
77,34304,64055,2,Unemployed,51473,0,566,1
67,101422,17706,2,Employed,5830,1,445,1
30,80833,18996,5,Employed,18674,1,407,0
49,121397,92327,2,Self-employed,73863,1,465,0
55,20205,34434,1,Self-employed,70126,1,438,0
58,149543,54391,2,Unemployed,14377,1,469,0
50,37715,82903,4,Unemployed,3655,0,550,0
35,123618,4973,2,Self-employed,3948,0,644,0
73,111768,61472,0,Employed,87949,1,501,0
80,109742,18088,3,Unemployed,73397,1,422,1
46,81227,21783,3,Unemployed,22102,0,567,0
63,87872,84350,0,Self-employed,30513,0,632,0
29,77790,34389,5,Unemployed,59262,0,522,1
75,126246,92884,4,Unemployed,49155,1,437,0
46,51933,52872,3,Self-employed,96868,1,401,0
42,38799,35967,2,Unemployed,80294,0,558,1
50,69011,22093,5,Employed,2205,1,462,0
57,105036,38109,0,Self-employed,36933,0,656,0
45,76676,99219,4,Employed,53215,1,481,0
47,120402,69034,4,Unemployed,20663,1,487,1
58,20586,5341,3,Employed,39719,1,487,0
22,78637,73275,5,Employed,41367,1,416,0
53,17529,91905,4,Employed,31021,1,453,1
60,105585,36031,0,Self-employed,89666,1,485,0
37,116444,75545,0,Self-employed,68867,0,593,1
57,136150,38119,0,Self-employed,67753,1,481,1
33,104130,37418,5,Employed,20788,1,454,0
69,142333,1735,4,Unemployed,51693,0,612,1
74,82710,1507,1,Employed,60486,1,436,1
73,103682,66764,5,Employed,23061,1,483,0
76,17274,82323,2,Unemployed,21978,0,575,1
54,25036,71719,2,Self-employed,52596,1,440,1
22,65278,81644,1,Employed,39512,0,601,0
69,95437,61256,5,Employed,81747,1,396,0
36,45215,52362,4,Self-employed,57751,0,563,0
24,83835,11238,4,Unemployed,25003,0,596,1
63,66981,66697,0,Unemployed,73497,0,636,0
34,128855,33206,2,Employed,27074,1,483,1
67,90122,20070,2,Self-employed,20313,0,604,1
70,34189,85356,3,Employed,60003,1,420,1
34,90338,17485,5,Self-employed,52854,1,452,1
37,120162,69499,2,Employed,22485,0,602,1
34,129065,20033,1,Employed,89398,1,468,1
24,103054,8362,0,Unemployed,95335,0,565,1
22,50535,64899,0,Self-employed,72378,0,627,0
43,132189,90252,5,Unemployed,15012,0,602,0
70,65426,81056,5,Self-employed,45837,1,427,1
62,48827,84781,4,Unemployed,32736,1,487,1
42,94138,41450,1,Self-employed,99575,1,485,0
26,48923,72436,2,Self-employed,84007,0,605,1
43,90537,77242,5,Self-employed,12343,0,616,0
25,119100,62315,1,Unemployed,92564,0,601,0
66,28589,37667,3,Self-employed,96045,0,551,0
78,60099,30864,2,Employed,28192,1,454,1
71,84143,74970,2,Self-employed,63166,0,622,1
65,114122,76461,3,Self-employed,80382,1,432,0
23,82134,15141,0,Self-employed,11392,1,479,0
50,100079,11251,5,Self-employed,41722,1,416,0
36,63629,11230,0,Self-employed,49544,1,514,0
45,97670,73829,3,Unemployed,62148,0,600,0
54,59542,59453,0,Unemployed,37899,0,576,1
80,118243,92971,1,Employed,56503,1,449,0
22,26241,30872,3,Employed,4005,0,607,1
51,43719,65449,0,Employed,91450,0,579,0
50,94164,92941,0,Unemployed,73040,1,492,1
55,126483,57387,5,Employed,49776,0,539,1
58,122134,54745,2,Unemployed,72430,1,428,1
79,60018,97031,3,Self-employed,36686,0,626,1
66,105845,84460,1,Unemployed,12887,0,623,1
22,96637,66868,1,Employed,80512,1,433,1
26,56099,55221,1,Employed,33205,1,487,0
44,133434,48401,1,Unemployed,29402,1,462,1
56,144298,22850,4,Self-employed,51852,0,549,0
64,27592,73530,3,Unemployed,50777,0,587,1
53,107708,55548,4,Unemployed,79045,1,468,1
59,134785,35613,2,Unemployed,76079,0,554,0
70,108867,60262,4,Unemployed,82813,0,596,1
75,76082,2423,1,Self-employed,39720,0,567,0
38,52599,61297,4,Unemployed,8763,0,566,0
44,98917,45822,0,Self-employed,17849,1,488,0
22,45669,29861,2,Employed,69370,0,617,0
28,29309,92401,2,Self-employed,82033,0,564,1
52,142309,45233,1,Unemployed,94103,0,589,1
74,33566,77022,4,Employed,69466,0,565,0
27,54685,21887,5,Unemployed,38110,1,470,1
47,50196,97044,4,Self-employed,70918,0,553,1
61,43845,83300,1,Employed,24441,0,575,0
22,66915,47105,5,Employed,70124,1,405,1
35,43454,66029,0,Self-employed,85684,1,503,0
73,94114,53849,5,Employed,51636,1,434,0
79,141563,2967,1,Unemployed,6548,0,655,1
50,88364,47973,3,Self-employed,72786,1,409,1
73,122058,72385,2,Self-employed,56812,1,492,1
31,133719,61212,3,Self-employed,7625,1,452,0
55,101100,78358,4,Employed,16039,1,465,0
60,115118,41052,1,Employed,19013,1,451,1
24,60332,89364,4,Employed,6353,0,568,1
77,18839,24505,2,Employed,89849,0,588,1
48,37039,39557,0,Employed,37580,0,590,1
37,58060,39228,5,Unemployed,66590,1,426,0
45,77358,91812,5,Employed,33836,1,432,1
44,88963,75718,4,Unemployed,72238,0,532,0
77,90421,581,5,Employed,96738,0,567,0
39,126626,58333,4,Self-employed,79811,1,470,1
34,91168,88883,0,Self-employed,51050,1,511,1
78,118645,2707,5,Employed,70386,1,401,1
49,62733,38147,2,Employed,25863,0,588,0
46,147091,61442,4,Self-employed,54375,0,549,1
68,28793,53662,4,Employed,56497,0,578,1
27,109514,54656,4,Employed,55084,0,542,0
80,19254,49704,0,Employed,49512,0,571,1
80,111450,5892,4,Employed,12370,0,565,0
44,146059,41668,1,Self-employed,55521,1,484,1
27,66720,59766,1,Employed,31219,0,601,0
71,128596,29172,3,Unemployed,30724,1,465,1
50,22114,71183,3,Employed,14168,1,437,1
32,64301,81847,2,Self-employed,53923,0,567,0
57,41156,98465,4,Self-employed,81670,1,425,0
76,27622,88849,2,Unemployed,44106,0,625,1
24,138456,51691,0,Unemployed,87995,1,451,0
49,92433,8857,1,Unemployed,94572,1,435,0
79,126647,55302,2,Unemployed,88451,1,438,0
80,63754,56857,3,Employed,8962,1,447,0
35,72246,33976,2,Self-employed,5803,0,591,1
67,77639,15361,2,Unemployed,27877,0,568,1
76,42631,66711,3,Unemployed,26458,0,578,0
35,50979,4674,3,Employed,71970,0,607,0
23,46472,83393,3,Self-employed,24094,0,601,0
45,122612,47756,1,Self-employed,54481,1,456,0
33,137095,88373,1,Employed,56768,1,448,1
54,147498,34531,5,Unemployed,72441,0,569,1
80,131610,64070,1,Employed,47217,0,638,0
46,91423,13200,3,Self-employed,96419,0,579,0
37,116896,11425,0,Self-employed,62497,0,586,0
57,146868,53571,1,Self-employed,87617,1,441,1
65,74273,17219,4,Unemployed,23327,0,619,0
80,62032,77857,4,Employed,75148,1,456,1
41,115755,22554,4,Employed,75167,0,582,0
76,61309,68181,1,Unemployed,47344,0,575,1
60,40069,65545,3,Unemployed,30022,0,574,0
67,116258,25982,0,Employed,99540,1,465,1
40,43839,29307,4,Employed,70903,0,530,0
78,144311,84719,1,Unemployed,97444,0,619,0
27,77909,31749,1,Unemployed,14343,0,619,0
26,27117,60006,5,Unemployed,46414,1,439,1
76,130173,7807,1,Employed,57193,1,478,0
70,67568,28627,1,Self-employed,67344,1,463,1
68,70845,2452,4,Employed,11128,1,457,1
22,67700,54308,5,Unemployed,83579,0,530,0
65,135835,84818,0,Employed,62459,0,648,0
51,15430,16679,2,Self-employed,45330,0,571,0
21,53372,49607,1,Unemployed,79383,1,452,1
28,54808,7494,1,Employed,32863,1,506,0
34,22151,17410,2,Self-employed,52132,0,586,1
33,135747,94478,0,Employed,16196,0,616,1
39,104133,10810,5,Self-employed,46556,0,572,0
80,99700,8822,2,Employed,93228,0,577,0
64,56829,12057,3,Employed,26241,1,417,0
65,50492,85885,3,Employed,22205,0,625,0
42,30668,1673,3,Employed,66800,0,606,0
60,61528,43924,5,Self-employed,55044,0,565,0
24,17812,33289,5,Unemployed,99326,1,421,1
69,136113,12166,4,Unemployed,29789,1,443,1
80,80309,50704,0,Unemployed,98532,0,611,1
30,67969,74784,3,Self-employed,74840,0,608,0
61,88335,45205,3,Self-employed,10751,1,495,1
70,136202,70124,4,Employed,28193,1,494,1
23,110244,3067,2,Unemployed,90667,1,481,1
41,79593,74546,3,Employed,17714,1,451,1
55,15217,4168,3,Unemployed,50374,0,557,1
72,37499,89193,4,Unemployed,44421,1,457,0
54,76593,78764,5,Employed,4205,0,582,0
29,90419,51015,2,Employed,31927,1,469,1
28,65997,98206,0,Unemployed,72645,0,572,1
73,80327,31900,5,Self-employed,76665,1,398,1
53,102233,23808,1,Employed,86495,0,555,0
30,55404,93804,3,Unemployed,68659,1,412,0
44,104384,85260,0,Self-employed,26476,1,470,1
24,36341,37212,0,Unemployed,50973,0,602,0
50,138664,87896,4,Self-employed,98172,1,451,0
30,100855,48550,1,Employed,74647,1,504,1
50,115828,78298,5,Employed,44877,0,609,0
71,37455,85935,4,Self-employed,25960,0,559,0
27,20953,93947,4,Self-employed,49815,0,555,1
66,90830,13436,5,Employed,80534,1,446,0
23,77273,80835,2,Employed,61549,0,556,0
43,86948,21601,4,Employed,51109,0,572,1
38,108163,46254,5,Self-employed,58324,1,395,0
25,33598,66578,0,Unemployed,36553,0,631,0
72,88235,180,5,Unemployed,96696,0,536,1
64,100285,65896,5,Employed,48483,0,538,1
63,90284,82267,4,Unemployed,74087,1,469,1
48,94274,46205,0,Unemployed,42517,1,483,0
56,40790,51912,0,Employed,3904,0,650,1
25,42099,27039,0,Unemployed,66905,1,476,0
37,134064,8440,5,Self-employed,26139,0,552,1
43,100231,44076,5,Unemployed,47650,0,547,0
77,126299,62145,2,Unemployed,36181,1,465,1
62,87908,88688,5,Unemployed,96096,0,516,1
52,118494,79686,2,Self-employed,78305,0,558,1
28,134437,32966,2,Self-employed,53084,1,449,1
53,77555,72076,1,Self-employed,51853,0,563,0
61,18239,42674,0,Self-employed,20340,1,515,1
32,93833,42024,3,Unemployed,45733,1,457,1
51,69122,50323,3,Employed,77711,0,573,0
61,36084,93867,1,Employed,26173,1,450,1
43,139724,4250,5,Employed,35621,1,454,0
64,133907,78065,1,Employed,20072,0,604,1
68,79952,83698,3,Self-employed,58170,0,600,1
67,51937,96892,5,Self-employed,49952,1,453,1
46,104892,75015,2,Unemployed,21916,0,568,0
31,118172,70875,4,Self-employed,13882,0,609,1
22,46118,90543,4,Employed,93643,0,558,1
62,128058,42542,4,Unemployed,68832,0,597,1
74,119442,26421,2,Employed,94267,0,615,0
40,133879,57874,1,Self-employed,65966,1,457,0
52,23223,92370,4,Unemployed,69962,0,539,1
45,51598,19335,0,Unemployed,57888,0,597,0
61,21900,51503,0,Self-employed,44140,0,602,1
72,64846,99262,3,Employed,22844,0,624,1
31,101404,52181,3,Unemployed,71523,1,412,1
63,54519,43799,5,Employed,8993,0,594,1
79,120923,60897,1,Employed,73303,1,437,1
44,134342,26752,0,Unemployed,12692,1,466,1
46,118063,32439,2,Self-employed,49639,0,567,1
65,116636,23614,3,Unemployed,34627,0,577,0
58,77719,96283,2,Employed,53928,1,435,0
32,96196,82672,1,Employed,98230,1,497,0
74,120837,75263,3,Unemployed,86437,1,475,0
74,96164,48926,3,Unemployed,65780,1,484,0
77,87330,39620,3,Employed,46521,0,623,0
23,19469,14190,1,Unemployed,69743,1,485,0
70,39595,95480,5,Self-employed,71175,1,419,1
28,34911,23193,2,Unemployed,44113,0,584,1
66,20270,38522,4,Employed,26718,0,544,1
38,47126,74307,2,Unemployed,31221,0,594,1
21,123091,11400,5,Self-employed,60337,0,529,0
68,29606,94904,0,Employed,93642,0,618,0
79,109614,89532,4,Unemployed,58770,1,476,1
51,84053,21177,5,Self-employed,69992,0,559,1
69,116823,51201,0,Employed,96483,0,577,0
62,146749,28106,2,Employed,43235,1,450,1
32,69625,15399,4,Employed,152,1,427,1
31,105398,77323,2,Self-employed,19882,1,484,1
42,101021,72100,4,Unemployed,29967,0,550,1
58,20691,42727,3,Employed,25183,0,609,0
38,60192,62806,0,Unemployed,20179,1,455,1
79,44056,32143,1,Employed,95855,1,475,1
59,108997,40689,1,Unemployed,5528,0,610,0
57,46416,20819,3,Unemployed,8869,1,495,0
39,24319,76806,0,Unemployed,79219,1,473,1
37,105956,3517,4,Self-employed,80598,1,409,0
49,50059,64805,1,Unemployed,7359,1,488,1
43,17642,65258,1,Self-employed,97007,0,619,1
51,85539,84651,4,Employed,33595,0,614,0
22,69833,42357,4,Self-employed,59417,0,562,1
33,78815,90500,3,Employed,67619,0,559,1
39,144646,7784,1,Employed,94645,0,598,1
41,45635,13809,3,Unemployed,16800,1,424,1
56,100583,54440,1,Self-employed,35513,0,574,0
61,97089,49863,1,Unemployed,98469,0,565,0
22,128283,67974,1,Employed,54097,0,583,1
55,130225,73561,4,Self-employed,38617,1,468,0
68,138163,92209,1,Unemployed,77845,1,439,1
46,123250,27129,0,Employed,18367,0,593,1
63,36628,39902,4,Employed,59176,0,578,1
26,139585,10724,5,Employed,10542,0,577,1
61,27110,9913,2,Unemployed,35490,1,467,1
71,105636,78564,5,Self-employed,78635,1,388,0
63,78264,68950,1,Unemployed,25335,1,518,1
79,53505,78919,3,Unemployed,9396,0,621,0
39,100513,20285,3,Employed,94941,1,425,0
49,55557,60937,3,Employed,14945,1,452,1
22,147653,64211,4,Self-employed,11863,1,439,1
46,119312,51636,2,Employed,70757,1,473,1
65,80146,85685,5,Unemployed,80892,0,546,1
69,109959,91615,5,Self-employed,77827,0,539,1
40,47469,13304,4,Employed,13186,0,615,0
31,17101,2953,0,Unemployed,77714,1,486,1
52,36373,14072,4,Self-employed,99089,1,423,1
24,141902,93258,2,Unemployed,18147,0,593,0
61,102098,39569,3,Self-employed,53707,0,580,0
27,32229,87149,2,Unemployed,83228,1,482,1
32,133352,6365,4,Employed,86431,0,538,0
25,75771,75692,3,Unemployed,1159,1,497,1
27,75877,14053,3,Self-employed,39661,1,471,0
77,72233,5715,1,Unemployed,48335,1,441,0
33,88592,54085,4,Self-employed,7171,0,551,1
23,115868,73276,2,Employed,58996,0,579,0
58,19905,1510,5,Unemployed,6941,1,450,0
76,26362,58236,2,Self-employed,29284,1,449,0
65,137045,7362,4,Employed,60404,1,477,0
51,52330,6547,2,Employed,80541,0,549,0
59,29695,30164,0,Employed,98937,1,494,0
50,27292,88174,4,Self-employed,27611,1,485,1
65,116227,87457,5,Unemployed,22455,1,484,1
54,143859,93661,3,Employed,96617,0,542,0
79,31213,84445,2,Self-employed,59407,0,577,1
55,83254,79612,4,Employed,26497,1,456,1
76,110358,84161,1,Unemployed,62321,1,482,1
32,82842,14989,0,Self-employed,14142,1,490,0
56,87745,47132,3,Self-employed,46233,0,557,1
77,39487,3560,2,Unemployed,85116,0,606,0
65,28143,58769,4,Self-employed,84845,1,388,1
25,108582,88662,0,Employed,44554,1,504,0
44,56135,22391,2,Employed,50240,0,602,0
74,18720,69350,4,Employed,58798,1,466,1
50,124851,38622,2,Unemployed,82672,1,493,1
60,79756,41085,0,Employed,81661,0,592,0
34,36856,93643,0,Unemployed,5642,1,462,1
48,75126,16153,0,Employed,38354,0,586,1
75,60947,8583,3,Self-employed,73888,1,458,1
26,57701,53241,2,Employed,74806,1,461,0
29,48961,18159,1,Employed,70036,1,442,0
74,40109,66941,2,Unemployed,50418,1,493,1
65,53019,88036,5,Employed,14782,0,554,1
55,106916,45345,1,Employed,35001,1,474,1
40,120318,75019,0,Employed,39417,1,472,0
36,102482,74980,0,Unemployed,47705,1,453,0
49,52560,67109,5,Unemployed,11169,0,587,1
50,72263,46332,2,Employed,23990,0,586,1
58,28490,60467,1,Unemployed,22199,0,626,1
50,49795,92359,0,Self-employed,58917,1,502,1
59,130834,24449,2,Employed,41989,0,610,1
47,20138,37569,3,Unemployed,64747,0,543,1
24,31508,29271,0,Unemployed,99209,1,466,0
39,145177,77584,2,Unemployed,36698,0,620,1
70,109184,38519,1,Employed,46452,1,461,0
60,121146,63993,0,Employed,19685,1,460,1
76,15530,10291,5,Self-employed,9183,0,542,1
49,47380,71881,0,Self-employed,63903,1,465,0
66,61390,1598,0,Unemployed,49973,1,508,0
56,149294,17720,3,Self-employed,54764,0,623,0
31,19382,56112,5,Self-employed,70449,1,449,0
51,82294,91530,0,Employed,14212,0,648,1
26,33068,25591,3,Self-employed,82378,0,604,0
54,90093,68213,1,Self-employed,19090,1,495,1
67,139652,6467,3,Unemployed,85831,0,593,0
72,38181,22224,5,Employed,13971,0,602,1
41,114160,31364,1,Unemployed,68549,1,444,1
27,82021,80538,5,Self-employed,76384,0,584,1
51,138777,63680,1,Employed,97578,0,613,1
24,52625,80557,2,Unemployed,41173,1,504,1
29,64831,89382,2,Self-employed,7718,0,612,1
35,96101,23664,0,Employed,13323,0,640,0
23,87928,9486,3,Employed,68058,0,546,1
23,43605,19154,5,Self-employed,52075,1,452,0
38,107189,34910,0,Employed,76210,1,454,0
49,30441,14397,3,Self-employed,44280,1,446,1
67,117425,47941,0,Unemployed,30188,0,592,0
66,121107,18107,1,Self-employed,44256,0,582,1
52,71202,24096,5,Self-employed,65333,0,552,0
37,122120,28104,0,Employed,66823,0,604,1
35,97822,149,4,Self-employed,16373,0,551,0
26,81034,92146,4,Self-employed,73225,1,469,1
75,125995,88350,2,Unemployed,74327,1,447,1
28,68449,71806,5,Unemployed,88032,1,433,1
31,143774,88747,4,Unemployed,76489,0,605,1
72,15285,79541,1,Unemployed,22248,0,605,0
21,131421,96462,0,Unemployed,52492,0,591,1
71,72373,42106,1,Employed,74315,1,474,0
21,135232,32026,5,Self-employed,37928,1,432,0
34,96598,26067,1,Employed,89621,0,586,0
31,120861,86269,0,Unemployed,39276,0,637,1
50,56981,19387,0,Employed,82456,1,442,0
50,16350,85149,5,Unemployed,22272,1,427,0
56,45790,43544,0,Self-employed,66682,1,448,0
47,62129,30481,4,Self-employed,64215,0,602,1
21,65543,5237,0,Employed,52394,0,572,1
31,19519,87788,2,Unemployed,30498,0,566,0
38,96146,70027,3,Self-employed,2196,1,486,1
73,51121,8753,4,Self-employed,62221,1,411,1
51,52491,41712,5,Employed,95089,1,439,0
34,27037,30521,0,Self-employed,49690,1,460,0
21,133651,11382,3,Self-employed,58312,1,444,1
50,76359,76210,0,Employed,44097,1,451,0
57,15661,61951,4,Employed,65236,1,420,1
61,131254,94351,5,Unemployed,51677,1,467,1
46,70698,29551,0,Self-employed,25510,0,655,1
24,47848,25308,0,Unemployed,93755,1,489,1
73,50861,2641,2,Employed,63622,0,607,1
31,37977,55653,0,Unemployed,13235,1,500,1
50,75098,29904,5,Employed,45362,1,470,0
21,41336,27441,2,Employed,59799,1,444,0
69,57078,6346,4,Self-employed,98420,1,441,1
28,67562,82358,0,Unemployed,35517,0,596,1
34,43327,65959,1,Unemployed,61936,1,441,1
39,28898,62104,2,Unemployed,6127,1,492,0
28,117270,4932,4,Unemployed,54029,0,589,1
30,132694,15237,3,Self-employed,38942,1,462,0
66,15226,74685,3,Employed,5365,1,454,1
76,118039,27689,5,Self-employed,3386,0,614,1
52,39132,62536,1,Employed,43955,1,436,0
32,87916,40582,3,Unemployed,33439,1,424,0
52,34471,41172,5,Employed,47046,0,596,1
51,30197,81321,5,Self-employed,79381,1,399,1
77,78521,61438,2,Unemployed,49322,0,594,1
44,103225,89989,5,Employed,10415,0,547,0
46,52623,73566,4,Employed,46929,1,427,0
68,75932,29773,2,Employed,3488,0,608,0
21,127228,68699,5,Unemployed,42542,1,414,0
75,113433,1676,2,Unemployed,44541,0,629,0
52,46084,25147,0,Unemployed,47747,0,628,0
58,84668,93465,5,Employed,31196,1,404,1
27,87043,99431,4,Unemployed,83323,0,544,1
33,33624,52350,1,Unemployed,45239,1,439,0
47,63078,19593,1,Employed,58833,1,505,1
61,88702,59198,3,Unemployed,22564,1,425,1
76,37788,16656,2,Unemployed,19904,1,435,0
47,17412,64826,3,Employed,51024,1,473,1
60,68588,47186,5,Unemployed,60933,1,413,0
67,40720,46209,1,Self-employed,50418,1,470,0
34,50951,4078,2,Unemployed,65397,0,543,1
35,96298,66947,4,Unemployed,36027,1,462,0
78,42100,13817,4,Self-employed,52782,1,434,0
24,147916,40127,1,Unemployed,16043,0,612,0
47,38781,29705,0,Unemployed,44518,0,613,0
21,56818,45334,2,Unemployed,39750,1,471,0
55,64970,64949,2,Self-employed,60707,0,566,0
21,104864,72382,2,Unemployed,30904,0,632,0
31,16020,10940,3,Unemployed,57792,1,416,0
50,111813,15160,1,Unemployed,70437,1,494,1
31,69121,66791,4,Unemployed,22270,1,455,1
26,35623,64464,3,Unemployed,92244,0,563,1
24,95712,85986,1,Employed,53410,0,643,0
22,146909,30838,4,Unemployed,81558,0,543,0
61,67802,60270,2,Employed,94724,0,573,1
34,108032,75679,5,Unemployed,57273,1,444,1
71,119918,29981,2,Employed,88011,1,429,1
69,95502,51362,5,Unemployed,73266,0,526,0
33,81039,10647,5,Employed,71229,0,540,1
54,28578,93069,0,Self-employed,52541,1,468,1
42,132003,24292,0,Employed,59772,1,465,0
24,28605,80210,5,Self-employed,42719,1,464,1
31,52923,5033,5,Unemployed,98603,1,398,0
35,45788,78054,1,Employed,6122,0,624,0
55,66551,47051,5,Employed,1283,0,540,0
56,34470,31021,3,Employed,48888,0,617,1
49,123829,60094,3,Unemployed,91398,0,538,1
73,56982,30606,2,Employed,46055,0,556,0
22,74850,89170,3,Self-employed,54576,0,612,1
71,149208,6868,5,Self-employed,32896,1,459,1
25,36176,43,5,Employed,68651,0,566,1
66,19779,16639,4,Unemployed,45597,0,559,1
59,111148,14309,0,Employed,79413,1,462,0
22,98976,87049,1,Self-employed,56933,0,603,1
39,136027,10489,0,Employed,47761,1,468,0
43,63412,7898,5,Unemployed,37016,0,600,0
73,127588,20893,2,Self-employed,3302,1,512,1
64,35957,56142,2,Unemployed,79086,1,441,0
73,134108,67723,4,Employed,47034,1,442,1
56,49979,17422,0,Employed,39442,0,605,1
75,122768,75569,1,Employed,12711,1,457,0
25,82200,58647,1,Employed,3355,1,489,0
23,76284,44264,0,Employed,51859,0,620,0
25,18365,37729,2,Self-employed,24165,0,616,0
34,83086,6230,0,Unemployed,27645,0,621,1
66,113760,27496,3,Unemployed,10975,0,628,1
79,99212,11663,3,Self-employed,41752,1,430,1
67,127933,61941,1,Unemployed,61120,0,579,0
79,27869,81507,1,Self-employed,34388,0,573,0
66,29292,16280,3,Self-employed,32769,0,582,0
65,135480,98342,2,Unemployed,59526,0,623,1
63,49615,30415,3,Unemployed,34179,0,595,0
29,102923,47537,2,Unemployed,67807,0,571,1
63,19350,50897,2,Self-employed,9620,1,510,0
75,49808,34628,1,Employed,65943,1,441,1
52,134169,20972,5,Unemployed,55004,0,577,1
21,60404,27833,4,Self-employed,71444,0,553,0
43,87641,4837,2,Self-employed,36331,0,573,0
52,117326,24978,1,Unemployed,1082,0,615,1
67,76412,54343,2,Employed,81833,0,606,1
24,87907,88481,3,Unemployed,44070,1,492,0
77,114487,86856,0,Unemployed,71694,1,500,0
57,54146,42189,3,Unemployed,26885,1,425,1
